ID,NAME,SMILES,inchikey
YMDB10290,CL(15:1(11Z)/15:1(11Z)/16:0/26:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCC\C=C/CCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,OGTNUXFYISCYLF-LSOCFXJSSA-N
YMDB10291,CL(15:1(11Z)/15:1(11Z)/16:0/26:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCC\C=C/CCCCCCCCCCCCCCCC,RRDANFZSYAPWIP-YACIUPOASA-N
YMDB10292,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/18:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,ZRAHQVXUHHXKJC-GMZKKDSPSA-N
YMDB10293,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/18:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,NUTWVGHEMBYCJX-BMIMCKDGSA-N
YMDB10294,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/18:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,WUPGQDGXHNWXEY-MLJHWHTASA-N
YMDB10295,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/20:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,XLPCVMHQSGZZOV-TXFYKNLHSA-N
YMDB10296,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,ZUTVELMOGMMLFC-DQKXZVIRSA-N
YMDB10297,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,UEPZMHIXEIWAMY-GMWJKWBZSA-N
YMDB10298,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,ADGQFSVDWBEVCP-OIMUKRCSSA-N
YMDB10299,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,MQUPGDLQHAYJSY-DEWGHPNBSA-N
YMDB10300,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,TVASWCHGEABGAH-SLDFMFHNSA-N
YMDB10301,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,SDAOFJSVXBIVRF-IPPINHAFSA-N
YMDB10302,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/24:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC,BDMUOSKBYTVQJK-UEIJVUPXSA-N
YMDB10303,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,YEMGUPNJVYPZRS-WSZDIIJNSA-N
YMDB10304,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/26:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,VATLVWKWHHHLKE-ZVVBCORSSA-N
YMDB10305,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/26:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCC\C=C/CCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,GSXRZXPDLBIQDW-VPZJHDGTSA-N
YMDB10306,CL(15:1(11Z)/15:1(11Z)/16:1(11Z)/26:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCC)OC(=O)CCCCCCCC\C=C/CCCCCCCCCCCCCCCC,QMHVJYPLXBZTLT-JEQQTQHSSA-N
YMDB10307,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/18:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,YCWBAGSRLOYUSN-PRLWSSABSA-N
YMDB10308,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/18:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC,GJZILTRZHFIFRK-YFLXSFPDSA-N
YMDB10309,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/18:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,QARMCLOKYGFGIM-VRDZVLQPSA-N
YMDB10310,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/20:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,ILXPRJXKNXKOEZ-ZTZKDCBKSA-N
YMDB10311,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,ZVSQDMSQLYXREH-KRQGAVNLSA-N
YMDB10312,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/20:1(13Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC,VGGUJOBELSNKNL-IVKBXDAJSA-N
YMDB10313,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/22:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,LIBMXIGZHIPQMY-IYKIXRPXSA-N
YMDB10314,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,ALUMJWJCFPFEBI-AKNIEOIHSA-N
YMDB10315,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,LPVVSLWDFZFHEH-BUFDMCCJSA-N
YMDB10316,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/24:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,ZEYWLAHVOFNOOH-GOZVRAGPSA-N
YMDB10317,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/24:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC,PCVZLBYXZKYJGJ-ZCJFHPKWSA-N
YMDB10318,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,CCLYLGZLDIGHNE-CIESEERMSA-N
YMDB10319,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/26:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC,VRYLDGNSLYFKOU-MXNLOFNLSA-N
YMDB10320,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/26:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCC\C=C/CCCCCCCCCCCCC,WBCPFDDBCLVWDV-WITABACWSA-N
YMDB10321,CL(15:1(11Z)/15:1(11Z)/16:1(9Z)/26:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCC\C=C/CCCCCCCCCCCCCCCC,BRWJHWNUDUIUIQ-OTFDCJLRSA-N
YMDB10322,CL(15:1(11Z)/15:1(11Z)/18:0/18:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,UVRUMRVOLFPDHF-ZTZKDCBKSA-N
YMDB10323,CL(15:1(11Z)/15:1(11Z)/18:0/18:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCC,DQAHWAPHAOJERA-MKCNEIOESA-N
YMDB10324,CL(15:1(11Z)/15:1(11Z)/18:0/20:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,DNAJUXWWOYEWJH-VMTRLIHASA-N
YMDB10325,CL(15:1(11Z)/15:1(11Z)/18:0/20:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,AQAUIBXTQPFMBQ-BCRNBKNSSA-N
YMDB10326,CL(15:1(11Z)/15:1(11Z)/18:0/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,KSQQUAXVGBLSIJ-IECNQDAZSA-N
YMDB10327,CL(15:1(11Z)/15:1(11Z)/18:0/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,BGWULMKSZYJMLE-SZWUGWKQSA-N
YMDB10328,CL(15:1(11Z)/15:1(11Z)/18:0/22:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,LXEOTQNPBRFHKE-RWAFRZLLSA-N
YMDB10329,CL(15:1(11Z)/15:1(11Z)/18:0/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,SNZZKGHQMCVLDG-UPNJXUSFSA-N
YMDB10330,CL(15:1(11Z)/15:1(11Z)/18:0/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,SKWWBWGNOQLOJU-JBLJQUNESA-N
YMDB10331,CL(15:1(11Z)/15:1(11Z)/18:0/24:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,IRULWDYVSUWAHN-LSOCFXJSSA-N
YMDB10332,CL(15:1(11Z)/15:1(11Z)/18:0/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,HQLSFKOXBKWFGF-ATTVDRRUSA-N
YMDB10333,CL(15:1(11Z)/15:1(11Z)/18:1(11Z)/20:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,NZGKJVZZQUGTBC-IYKIXRPXSA-N
YMDB10334,CL(15:1(11Z)/15:1(11Z)/18:1(11Z)/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,JMNZEKZXZWJZCX-KHZKWYLGSA-N
YMDB10335,CL(15:1(11Z)/15:1(11Z)/18:1(11Z)/20:1(13Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,IBGZYZPKKPXOMN-KTLBRRESSA-N
YMDB10336,CL(15:1(11Z)/15:1(11Z)/18:1(11Z)/22:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,LKNKDLTULVDCHF-GOZVRAGPSA-N
YMDB10337,CL(15:1(11Z)/15:1(11Z)/18:1(11Z)/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,JEBZOLHKVMQMDT-GGZITURZSA-N
YMDB10338,CL(15:1(11Z)/15:1(11Z)/18:1(11Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,YKERZKQKJVGJPD-WOILKUIQSA-N
YMDB10339,CL(15:1(11Z)/15:1(11Z)/18:1(11Z)/24:0),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,BWZFNMHCBCFADK-MXNLOFNLSA-N
YMDB10340,CL(15:1(11Z)/15:1(11Z)/18:1(11Z)/24:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC,XXKRDCCUNIULAG-WITABACWSA-N
YMDB10341,CL(15:1(11Z)/15:1(11Z)/18:1(11Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,ZXKFAGUBNZTDLJ-HDZIPMBASA-N
YMDB10342,CL(15:1(11Z)/15:1(11Z)/18:1(9Z)/20:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC,GLRVBLJXXXHFGG-TUUOSHSGSA-N
YMDB10343,CL(15:1(11Z)/15:1(11Z)/18:1(9Z)/20:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC,UBBIGICJDOYLRU-KHWOFNIBSA-N
YMDB10344,CL(15:1(11Z)/15:1(11Z)/18:1(9Z)/20:1(13Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/CCCCCC,YJHTTXZEIJTKNJ-KLBBXOLQSA-N
YMDB10345,CL(15:1(11Z)/15:1(11Z)/18:1(9Z)/22:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCC,CRDQDNXCUSNRKB-DRANHJSLSA-N
YMDB10346,CL(15:1(11Z)/15:1(11Z)/18:1(9Z)/22:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCC,PKTRZOSTEMTGIB-SVVRRGGESA-N
YMDB10347,CL(15:1(11Z)/15:1(11Z)/18:1(9Z)/22:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCC,JETWJDXBHQHIEU-XKZZIJMBSA-N
YMDB10348,CL(15:1(11Z)/15:1(11Z)/18:1(9Z)/24:0),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC,XHOASKZPQDWCNR-LXZWGTPDSA-N
YMDB10349,CL(15:1(11Z)/15:1(11Z)/18:1(9Z)/24:1(11Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCCCCCC,XXDLBDYCHTWEBW-DTVNDEQPSA-N
YMDB10350,CL(15:1(11Z)/15:1(11Z)/18:1(9Z)/24:1(9Z)),[H][C@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCC\C=C/CCCCCCCCCCCCCC,RUBCPJMIFOGFOO-MGVWPYGSSA-N
YMDB10351,CL(15:1(11Z)/15:1(11Z)/20:0/20:1(11Z)),[H][C@@](O)(COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC\C=C/CCCCCCCC)COP(O)(=O)OC[C@@]([H])(COC(=O)CCCCCCCCC\C=C/CCC)OC(=O)CCCCCCCCC\C=C/CCC,VXIUOWIQNWFUNH-RJSCYYNQSA-N
